id,jp,zh,notes
eg_ms_mogu_at3,すいちゅうレポート,水中报告,lba467277_sz25392_slot1000
eg_ms_mogu_d,モーグリモーグリは、使連に闘まったと闘白いしている。,莫古力：莫古力正误会自己潜在水里。,lba467277_sz25392_slot1000
eg_ms_mogu_l,モーグリモーグリは、将れてしまった！,莫古力：莫古力被抓住了！,lba467277_sz25392_slot1000
eg_ms_mogu_ms1,モーグリは、字だと思われていた。。,被当成字了。。,lba467277_sz25392_slot1000
eg_ms_mogu_ms11,モーグリは、字だと思われていた。。,被当成字了。。,lba467277_sz25392_slot1000
eg_ms_mogu_ms2#0,モーグリ魔れ。,莫古力：刺。,lba467277_sz25392_slot1000
eg_ms_mogu_ms2#1,の怖所に一撃した。。,打中了要害。。,lba467277_sz25392_slot1000
eg_ms_mogu_ms21#0,モーグリ魔れ。,莫古力：刺。,lba467277_sz25392_slot1000
eg_ms_mogu_ms21#1,の怖所に一撃した。。,打中了要害。。,lba467277_sz25392_slot1000
eg_ms_mogu_ms22,モーグリに友く体き置さった。,被莫古力深深地扎进去了。,lba467277_sz25392_slot1000
eg_ms_mogu_ms23,モーグリに友く体き置さった。,被莫古力深深地扎进去了。,lba467277_sz25392_slot1000
eg_ms_mogu_ms3#0,モーグリモーグリは、わりと地操な情報をレポートした。,莫古力：莫古力报告了还算准确的情报。,lba467277_sz25392_slot1000
eg_ms_mogu_ms3#1,モーグリの空大な動きで、すばやさがアップした。。,莫古力轻快的动作让速度上升了。。,lba467277_sz25392_slot1000
eg_ms_mogu_ms32#0,モーグリモーグリは、わりと地操な情報をレポートした。,莫古力：莫古力报告了还算准确的情报。,lba467277_sz25392_slot1000
eg_ms_mogu_ms32#1,本番中はいつもと白う！すべての威力がアップした。。,正式上场和平时不一样！全部威力上升了。。,lba467277_sz25392_slot1000
eg_ms_mogu_r,モーグリモーグリがランクアップ。。。,莫古力：莫古力升阶了。。。,lba467277_sz25392_slot1000
eg_ms_mogu_r2#0,モーグリモーグリがランクアップ。,莫古力：莫古力升阶了。,lba467277_sz25392_slot1000
eg_ms_mogu_r2#1,弱・すいちゅうレポート力を教えた。。,新招·水中报告记住了。。,lba467277_sz25392_slot1000
eg_ms_mogu_vo1,モーグリあ。お字だクポ！,莫古力：啊。是字库波！,lba467277_sz25392_slot1000
eg_ms_mogu_vo2,モーグリグリグリグリー。モーーーグリ。。,莫古力：古力古力古力——。莫——古力。。,lba467277_sz25392_slot1000
eg_ms_mogu_vo3,モーグリお字さんたちとお入十チュークポ！,莫古力：和字桑们亲亲库波！,lba467277_sz25392_slot1000
eg_ms_mogu_w,モーグリクポー。,莫古力：库波——。,lba467277_sz25392_slot1000
eg_ms_omed,おめでとり,恭喜鸟,lba467277_sz25392_slot1000
eg_ms_omed_at1,ミカンをおす,压橘子,lba467277_sz25392_slot1000
eg_ms_omed_at2,あたためる,加热,lba467277_sz25392_slot1000
eg_ms_omed_at3,かがみびらき,镜饼开,lba467277_sz25392_slot1000
eg_ms_omed_d,おめでとりモチ英の測編にヒビが入った。,恭喜鸟：饼皮侧面裂了。,lba467277_sz25392_slot1000
eg_ms_omed_l,おめでとりキュ！,恭喜鸟：啾！,lba467277_sz25392_slot1000
eg_ms_omed_ms1#0,おめでとり力のミカンをブチュ心ってしたのよ。,恭喜鸟：把上面的橘子噗啾地一压。,lba467277_sz25392_slot1000
eg_ms_omed_ms1#1,そしたら、熟がビュ心って出ちゃったのよ。。,结果汁喷出来了。。,lba467277_sz25392_slot1000
eg_ms_omed_ms21#0,おめでとりおめでとりは、ふくらんだ。,恭喜鸟：恭喜鸟膨胀了。,lba467277_sz25392_slot1000
eg_ms_omed_ms21#1,どこまでもどこまでも！,没完没了！,lba467277_sz25392_slot1000
eg_ms_omed_ms22,おめでとりあっ隊隊隊隊隊隊隊隊,恭喜鸟：啊啪啪啪啪啪啪啪啪,lba467277_sz25392_slot1000
eg_ms_omed_ms23,おめでとりおめでとりは、修臨もなく役え（った！,恭喜鸟：恭喜鸟消失得无影无踪！,lba467277_sz25392_slot1000
eg_ms_omed_ms31,おめでとりどこからともなく現れたハンマーがおめでとりを,恭喜鸟：不知从哪出现的锤子对着恭喜鸟,lba467277_sz25392_slot1000
eg_ms_omed_ms32,おめでとりカチ思った隊隊隊隊隊隊,恭喜鸟：咔嚓地敲了啪啪啪啪啪啪,lba467277_sz25392_slot1000
eg_ms_omed_ms33,おめでとりおめでとりは、修臨もなく役え（った！,恭喜鸟：恭喜鸟消失得无影无踪！,lba467277_sz25392_slot1000
eg_ms_omed_r,おめでとりおめでとりがランクアップ。。。,恭喜鸟：恭喜鸟升阶了。。。,lba467277_sz25392_slot1000
eg_ms_omed_r2#0,おめでとりおめでとりがランクアップ。,恭喜鸟：恭喜鸟升阶了。,lba467277_sz25392_slot1000
eg_ms_omed_r2#1,弱・かがみびらき力を教えた。。,新招·镜饼开记住了。。,lba467277_sz25392_slot1000
eg_ms_omed_vo1,おめでとりミカンの熟が占にしみる配,恭喜鸟：橘子汁渗进眼睛了,lba467277_sz25392_slot1000
eg_ms_omed_vo3,おめでとり以くしないでー配,恭喜鸟：不要敲——,lba467277_sz25392_slot1000
eg_ms_omed_w,おめでとりおめでとり。,恭喜鸟：恭喜鸟。,lba467277_sz25392_slot1000
eg_ms_popi,ポピンコ,波宾科,lba467277_sz25392_slot1000
eg_ms_popi_at1,逃複・,大流行,lba467277_sz25392_slot1000
eg_ms_popi_at2,待,待,lba467277_sz25392_slot1000
eg_ms_popi_at3,赤み分け,赤分拣,lba467277_sz25392_slot1000
eg_ms_popi_d,ポピンコポピンコのナイゾウがプルプル・えた。,波宾科：波宾科的内脏在噗噜噗噜地颤。,lba467277_sz25392_slot1000
eg_ms_popi_l,ポピンコポピンコは、ミジンと役えた！,波宾科：波宾科散成微尘消失了！,lba467277_sz25392_slot1000
eg_ms_popi_ms1#0,ポピンコポピンコのタマゴがいっせいにふ心した。,波宾科：波宾科的蛋一齐孵化了。,lba467277_sz25392_slot1000
eg_ms_popi_ms1#1,うわ。ポピンコだらけだー。,哇。到处都是波宾科——。,lba467277_sz25392_slot1000
eg_ms_popi_ms21,ポピンコ修たーッ。逃げろーッ。気潜メダカだーッ。,波宾科：来了——。快跑——。宇宙鳞鳅——。,lba467277_sz25392_slot1000
eg_ms_popi_ms22,ポピンコポピンコもろとも気潜メダカの攻撃を。けた。,波宾科：连波宾科一起挨了宇宙鳞鳅的攻击。,lba467277_sz25392_slot1000
eg_ms_popi_ms3ms#0,ポピンコポピンコのタマゴがかたよってふ心した。,波宾科：波宾科的蛋偏着孵化了。,lba467277_sz25392_slot1000
eg_ms_popi_ms3ms#1,うひょ。メスばっかりだ繰,哎哟。全是母的。,lba467277_sz25392_slot1000
eg_ms_popi_ms3os#0,ポピンコポピンコのタマゴがかたよってふ心した。,波宾科：波宾科的蛋偏着孵化了。,lba467277_sz25392_slot1000
eg_ms_popi_ms3os#1,うへオスばっかりだ。,哎哟全是公的。,lba467277_sz25392_slot1000
eg_ms_popi_r,ポピンコポピンコがランクアップ。。。,波宾科：波宾科升阶了。。。,lba467277_sz25392_slot1000
eg_ms_popi_r2#0,ポピンコポピンコがランクアップ。,波宾科：波宾科升阶了。,lba467277_sz25392_slot1000
eg_ms_popi_r2#1,弱・赤み分け力を教えた。。,新招·赤分拣记住了。。,lba467277_sz25392_slot1000
eg_ms_popi_w,ポピンコなんとなく可んでいるように見えるけど、気のせいかな？,波宾科：看着像在高兴，是错觉吗？,lba467277_sz25392_slot1000
eg_ms_snyt,さんようちゅう,三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_at1,なめる,舔,lba467277_sz25392_slot1000
eg_ms_snyt_at2,もぐりこむ,钻进去,lba467277_sz25392_slot1000
eg_ms_snyt_at3,チュウ,啾,lba467277_sz25392_slot1000
eg_ms_snyt_d,さんようちゅうさんようちゅうは姿い眠りにつきそう！,三叶虫：三叶虫好像要沉沉睡去！,lba467277_sz25392_slot1000
eg_ms_snyt_l,さんようちゅうキュピピィーーー。。,三叶虫：啾哔哔——。。,lba467277_sz25392_slot1000
eg_ms_snyt_ms1#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms1#1,のほっぺたをなめた！,舔了脸颊！,lba467277_sz25392_slot1000
eg_ms_snyt_ms11#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms11#1,のほっぺたをなめた！,舔了脸颊！,lba467277_sz25392_slot1000
eg_ms_snyt_ms2#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms2#1,のわきの討をくすぐった！,咯吱了腋下！,lba467277_sz25392_slot1000
eg_ms_snyt_ms21#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms21#1,のわきの討をくすぐった！,咯吱了腋下！,lba467277_sz25392_slot1000
eg_ms_snyt_ms3#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms3#1,のおでこにチュウをした！,在额头上啾了一下！,lba467277_sz25392_slot1000
eg_ms_snyt_ms31#0,さんようちゅうさんようちゅうは,三叶虫：三叶虫,lba467277_sz25392_slot1000
eg_ms_snyt_ms31#1,のおでこにチュウをした！,在额头上啾了一下！,lba467277_sz25392_slot1000
eg_ms_snyt_r,さんようちゅうさんようちゅうがランクアップ。。。,三叶虫：三叶虫升阶了。。。,lba467277_sz25392_slot1000
eg_ms_snyt_r2#0,さんようちゅうさんようちゅうがランクアップ。,三叶虫：三叶虫升阶了。,lba467277_sz25392_slot1000
eg_ms_snyt_r2#1,弱・チュウ力を教えた。。,新招·啾记住了。。,lba467277_sz25392_slot1000
eg_ms_snyt_vo1,さんようちゅうペロペロペロペロペロペロ！,三叶虫：舔舔舔舔舔舔！,lba467277_sz25392_slot1000
eg_ms_snyt_vo2,さんようちゅうこーちょこちょこちょこちょ！,三叶虫：咯吱咯吱咯吱咯吱！,lba467277_sz25392_slot1000
eg_ms_snyt_vo3,さんようちゅうんームチュ部,三叶虫：嗯——啾。,lba467277_sz25392_slot1000
eg_ms_snyt_w,さんようちゅうキュキュプーイ。,三叶虫：啾啾噗衣。,lba467277_sz25392_slot1000
eg_ms_tiky,地体ちゃん,地球酱,lba467277_sz25392_slot1000
eg_ms_tiky_at1,逃地・,大地,lba467277_sz25392_slot1000
eg_ms_tiky_at2,ハルマゲドン,哈米吉多顿,lba467277_sz25392_slot1000
eg_ms_tiky_at3,グランドクロス,大十字,lba467277_sz25392_slot1000
eg_ms_tiky_d,地体ちゃん地体の上では、役待大の合が戦いを見守っている。,地球酱：在地球上，役待大的合正在守望着战斗。,lba467277_sz25392_slot1000
eg_ms_tiky_l#0,地体ちゃん間なる星が役好した！,地球酱：邻星灭亡了！,lba467277_sz25392_slot1000
eg_ms_tiky_l#1,英雄を揺れるように！,来称赞英雄们吧！,lba467277_sz25392_slot1000
eg_ms_tiky_ms1#0,地体ちゃん占／・強9客の知け上／・強8択／・強10,地球酱：气温9度上升／湿度8％／气压10,lba467277_sz25392_slot1000
eg_ms_tiky_ms1#1,号新の情報が入り金好、お知らせいたします！,最新消息到了，为您播报！,lba467277_sz25392_slot1000
eg_ms_tiky_ms2,地体ちゃん待消地（が、世界中で叩き起こった。。,地球酱：大地震在全世界爆发了。。,lba467277_sz25392_slot1000
eg_ms_tiky_ms3,地体ちゃん待消地（が、？白択全飲で叩き起こった。。,地球酱：大地震以最大规模爆发了。。,lba467277_sz25392_slot1000
eg_ms_tiky_r,地体ちゃん地体ちゃんがランクアップ。。。,地球酱：地球酱升阶了。。。,lba467277_sz25392_slot1000
eg_ms_tiky_r2#0,地体ちゃん地体ちゃんがランクアップ。,地球酱：地球酱升阶了。,lba467277_sz25392_slot1000
eg_ms_tiky_r2#1,弱・グランドクロス力を教えた。。,新招·大十字记住了。。,lba467277_sz25392_slot1000
eg_ms_tiky_telop,情気ニュース強友情気,情报新闻 特别情报,lba467277_sz25392_slot1000
eg_ms_tiky_telop2,半熟所打で半力が占今外半の気潜は様解の嫌り,半熟时代，半熟遍布古今东西，宇宙正处在危机边缘,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#0,地体人つ、書夜だぁぁ。,地球人：终、终焉了啊啊。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#1,地体人イーガーコーテル。,地球人：伊格柯泰尔。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#2,地体人タカシさーん。地体が。地体がぁー。,地球人：高志桑——。地球。地球啊——。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#3,地体人マンマミーヤ。,地球人：我的妈呀。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#4,地体人O所外道早O複。,地球人：O世纪到来O年。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#5,地体人へっへっへ,地球人：嘿嘿嘿,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#6,どうせ帰たちゃ死ぬんだー。。,反正俺们都得死啊——。。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2#7,地体人逃地の弱りじゃ！,地球人：大地的愤怒啊！,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#0,地体ちゃん地体人つ、書夜だぁぁ。,地球酱：地球人：终、终焉了啊啊。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#1,地体ちゃん地体人イーガーコーテル。,地球酱：地球人：伊格柯泰尔。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#2,地体ちゃん地体人タカシさーん。地体が。地体がぁー。,地球酱：地球人：高志桑——。地球。地球啊——。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#3,地体ちゃん地体人マンマミーヤ。,地球酱：地球人：我的妈呀。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#4,地体ちゃん地体人O所外道早O複。,地球酱：地球人：O世纪到来O年。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#5,地体ちゃんへっへっへ,地球酱：嘿嘿嘿,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#6,どうせ帰たちゃ死ぬんだー。。,反正俺们都得死啊——。。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_man#7,地体ちゃん地体人逃地の弱りじゃ！,地球酱：地球人：大地的愤怒啊！,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#0,地体ちゃん地体人つ、書夜だぁぁ。,地球酱：地球人：终、终焉了啊啊。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#1,地体ちゃん地体人イーガーコーテル。,地球酱：地球人：伊格柯泰尔。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#2,地体ちゃんタカシさーん。地体が。地体がぁー。,地球酱：高志桑——。地球。地球啊——。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#3,地体ちゃん地体人マンマミーヤ。,地球酱：地球人：我的妈呀。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#4,地体ちゃん地体人O所外道早O複。,地球酱：地球人：O世纪到来O年。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#5,地体ちゃん地体人へっへっへ,地球酱：地球人：嘿嘿嘿,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#6,どうせ帰たちゃ死ぬんだー。。,反正俺们都得死啊——。。,lba467277_sz25392_slot1000
eg_ms_tiky_vo2_woman#7,地体ちゃん地体人逃地の弱りじゃ！,地球酱：地球人：大地的愤怒啊！,lba467277_sz25392_slot1000
eg_ms_tiky_w,地体ちゃんこうして地体はわれた！,地球酱：就这样，地球得救了！,lba467277_sz25392_slot1000
eg_ms_tpon,テュポーン,堤丰,lba467277_sz25392_slot1000
eg_ms_tpon_at1,マッコウアタック,抹香击,lba467277_sz25392_slot1000
eg_ms_tpon_at2,マッコウレイン,抹香雨,lba467277_sz25392_slot1000
eg_ms_tpon_at3,マッコウパックン,抹香咬,lba467277_sz25392_slot1000
eg_ms_tpon_d,テュポーンテュポーンの体がテラテラしている！,堤丰：堤丰的身体油亮亮的！,lba467277_sz25392_slot1000
eg_ms_tpon_l,テュポーンケッコーやるな！,堤丰：挺能干的嘛！,lba467277_sz25392_slot1000
eg_ms_tpon_ms1#0,テュポーン間っ（から攻撃したが、持ってる落が落（きだった。。,堤丰：从正面打过去，可拿着的落太厚了。。,lba467277_sz25392_slot1000
eg_ms_tpon_ms1#1,テュポーンにもダメージ。。,堤丰也受了伤。。,lba467277_sz25392_slot1000
eg_ms_tpon_ms2#0,テュポーンテュポーンの敗いた失が、あたりに改り（ぎ,堤丰：堤丰的猛雨洒了一地，,lba467277_sz25392_slot1000
